state_fips,year,state_abbr,state_name,census_region,census_division,min_wage_nominal,min_wage_annual_avg,federal_min_wage,binding_min_wage,annualized_mw_income,contract_rent_monthly,gross_rent_monthly,contract_rent_annual,gross_rent_annual,tfp_national_monthly,tfp_national_annual,rpp_goods_index,food_reconstructed_annual,construction_flag_food,electric_bill_monthly,electric_bill_annual,gas_price_per_mcf,gas_bill_monthly,gas_bill_annual,construction_flag_gas,poverty_rate,median_hh_income,rpp_all,rpp_rents
29,2013,MO,Missouri,Midwest,West North Central,7.349999904632568,7.349999904632568,7.25,7.349999904632568,15287.999801635742,566.0,734.0,6792.0,8808.0,570.6,6847.200000000001,96.793,6627.610296000001,reconstructed,115.20528001051336,1382.4633601261603,10.88,54.400000000000006,652.8000000000001,estimated_from_price,15.9,46931.0,92.807,75.047
29,2014,MO,Missouri,Midwest,West North Central,7.5,7.5,7.25,7.5,15600.0,573.0,754.0,6876.0,9048.0,567.8,6813.599999999999,97.63,6652.117679999999,reconstructed,116.46573373888177,1397.588804866581,10.83,54.15,649.8,estimated_from_price,15.5,48363.0,93.351,73.341
29,2015,MO,Missouri,Midwest,West North Central,7.650000095367432,7.650000095367432,7.25,7.650000095367432,15912.000198364258,588.0,763.0,7056.0,9156.0,560.4,6724.799999999999,97.376,6548.341248,reconstructed,115.80082741128076,1389.609928935369,11.6,58.0,696.0,estimated_from_price,14.8,50238.0,92.262,73.226
29,2016,MO,Missouri,Midwest,West North Central,7.650000095367432,7.650000095367432,7.25,7.650000095367432,15912.000198364258,606.0,771.0,7272.0,9252.0,556.0,6672.0,96.286,6424.20192,reconstructed,116.6273542046768,1399.5282504561214,10.94,54.7,656.4,estimated_from_price,14.0,51746.0,91.676,72.324
29,2017,MO,Missouri,Midwest,West North Central,7.699999809265137,7.699999809265137,7.25,7.699999809265137,16015.999603271484,628.0,800.0,7536.0,9600.0,563.8,6765.599999999999,96.021,6496.396776,reconstructed,115.595975590642,1387.1517070877042,11.78,58.9,706.8,estimated_from_price,13.4,53578.0,91.735,70.61
29,2018,MO,Missouri,Midwest,West North Central,7.849999904632568,7.849999904632568,7.25,7.849999904632568,16327.999801635742,639.0,830.0,7668.0,9960.0,570.0,6840.0,96.012,6567.2208,reconstructed,126.789029549464,1521.468354593568,10.37,51.85,622.1999999999999,estimated_from_price,13.2,54478.0,91.806,70.364
29,2019,MO,Missouri,Midwest,West North Central,8.600000381469727,8.600000381469727,7.25,8.600000381469727,17888.00079345703,659.0,834.0,7908.0,10008.0,577.0,6924.0,98.152,6796.0444800000005,reconstructed,117.82230025668628,1413.8676030802353,10.41,52.05,624.6,estimated_from_price,12.9,57409.0,92.52,70.921
29,2020,MO,Missouri,Midwest,West North Central,9.449999809265137,9.449999809265137,7.25,9.449999809265137,19655.999603271484,,,,,602.0,7224.0,99.031,7153.9994400000005,reconstructed,115.34566867025325,1384.1480240430387,10.39,51.95,623.4000000000001,estimated_from_price,,,92.162,70.27
29,2021,MO,Missouri,Midwest,West North Central,10.300000190734863,10.300000190734863,7.25,10.300000190734863,21424.00039672852,707.0,882.0,8484.0,10584.0,835.57,10026.84,98.469,9873.3290796,reconstructed,,,10.87,54.35,652.1999999999999,estimated_from_price,12.7,61847.0,92.012,70.065
29,2022,MO,Missouri,Midwest,West North Central,11.149999618530272,11.149999618530272,7.25,11.149999618530272,23191.99920654297,757.0,954.0,9084.0,11448.0,939.4,11272.8,96.709,10901.812152,reconstructed,,,14.29,71.44999999999999,857.4,estimated_from_price,13.2,64811.0,90.991,69.253
29,2023,MO,Missouri,Midwest,West North Central,,,,,,823.0,1019.0,9876.0,12228.0,975.5,11706.0,97.3,11389.938,reconstructed,,,17.17,85.85000000000001,1030.2,estimated_from_price,12.0,68545.0,91.104,70.491
30,2008,MT,Montana,West,Mountain,6.550000190734863,6.381967067718506,6.55,6.550000190734863,13624.000396728516,515.0,631.0,6180.0,7572.0,512.6,6151.200000000001,99.765,6136.744680000001,reconstructed,76.94576834199884,923.349220103986,11.45,57.25,687.0,estimated_from_price,,43654.0,94.079,69.434
30,2009,MT,Montana,West,Mountain,7.25,7.054383754730225,7.25,7.25,15080.0,533.0,627.0,6396.0,7524.0,530.3,6363.599999999999,99.678,6343.109208,reconstructed,76.53666838281562,918.4400205937876,9.5,47.5,570.0,estimated_from_price,,42322.0,93.196,67.882
30,2010,MT,Montana,West,Mountain,7.25,7.25,7.25,7.25,15080.0,552.0,642.0,6624.0,7704.0,535.6,6427.200000000001,99.257,6379.445904000001,reconstructed,77.3741587906819,928.4899054881828,8.64,43.2,518.4000000000001,estimated_from_price,14.6,42666.0,92.445,69.864
30,2011,MT,Montana,West,Mountain,7.349999904632568,7.349999904632568,7.25,7.349999904632568,15287.999801635742,551.0,650.0,6612.0,7800.0,556.8,6681.599999999999,99.644,6657.813504,reconstructed,84.96519938803694,1019.5823926564432,8.8,44.0,528.0,estimated_from_price,14.8,44222.0,94.232,73.077
30,2012,MT,Montana,West,Mountain,7.650000095367432,7.650000095367432,7.25,7.650000095367432,15912.000198364258,590.0,681.0,7080.0,8172.0,567.6,6811.200000000001,97.683,6653.3844960000015,reconstructed,84.88026557696115,1018.5631869235336,8.05,40.25,483.00000000000006,estimated_from_price,15.5,45076.0,93.187,72.342
30,2013,MT,Montana,West,Mountain,7.800000190734863,7.800000190734863,7.25,7.800000190734863,16224.000396728516,600.0,690.0,7200.0,8280.0,570.6,6847.200000000001,95.917,6567.628824,reconstructed,88.85209366125669,1066.2251239350803,8.19,40.95,491.4,estimated_from_price,16.5,46972.0,92.88,71.848
30,2014,MT,Montana,West,Mountain,7.900000095367432,7.900000095367432,7.25,7.900000095367432,16432.000198364258,623.0,711.0,7476.0,8532.0,567.8,6813.599999999999,97.224,6624.454464,reconstructed,86.92770301892006,1043.132436227041,9.11,45.55,546.5999999999999,estimated_from_price,15.4,46328.0,95.152,81.226
30,2015,MT,Montana,West,Mountain,8.050000190734863,8.050000190734863,7.25,8.050000190734863,16744.000396728516,671.0,763.0,8052.0,9156.0,560.4,6724.799999999999,101.35,6815.584799999998,reconstructed,89.02803157639124,1068.336378916695,8.21,41.05,492.6,estimated_from_price,14.6,49509.0,94.974,73.85
30,2016,MT,Montana,West,Mountain,8.050000190734863,8.050000190734863,7.25,8.050000190734863,16744.000396728516,655.0,741.0,7860.0,8892.0,556.0,6672.0,101.872,6796.89984,reconstructed,88.94693967858076,1067.3632761429692,7.27,36.35,436.2,estimated_from_price,13.3,50027.0,93.862,73.095
30,2017,MT,Montana,West,Mountain,8.149999618530273,8.149999618530273,7.25,8.149999618530273,16951.99920654297,667.0,759.0,8004.0,9108.0,563.8,6765.599999999999,101.905,6894.48468,reconstructed,94.75333109483232,1137.0399731379878,7.62,38.1,457.2,estimated_from_price,12.5,53386.0,94.202,70.523
30,2018,MT,Montana,West,Mountain,8.300000190734863,8.300000190734863,7.25,8.300000190734863,17264.000396728516,707.0,811.0,8484.0,9732.0,570.0,6840.0,96.181,6578.7804,reconstructed,93.18595452767214,1118.2314543320656,7.32,36.6,439.2000000000001,estimated_from_price,13.0,55328.0,92.401,76.58
30,2019,MT,Montana,West,Mountain,8.5,8.5,7.25,8.5,17680.0,735.0,831.0,8820.0,9972.0,577.0,6924.0,98.933,6850.12092,reconstructed,95.42691434196554,1145.1229721035866,7.09,35.45,425.4,estimated_from_price,12.6,57153.0,94.24,79.513
30,2020,MT,Montana,West,Mountain,8.649999618530273,8.649999618530273,7.25,8.649999618530273,17991.99920654297,,,,,602.0,7224.0,95.88,6926.3712,reconstructed,96.48813831002344,1157.8576597202814,7.22,36.1,433.2,estimated_from_price,,,91.972,75.67
30,2021,MT,Montana,West,Mountain,8.75,8.75,7.25,8.75,18200.0,786.0,883.0,9432.0,10596.0,835.57,10026.84,96.765,9702.471726,reconstructed,,,8.86,44.3,531.5999999999999,estimated_from_price,11.9,63249.0,91.328,79.29
30,2022,MT,Montana,West,Mountain,9.199999809265137,9.199999809265137,7.25,9.199999809265137,19135.999603271484,871.0,1005.0,10452.0,12060.0,939.4,11272.8,96.374,10864.048271999998,reconstructed,,,10.42,52.1,625.2,estimated_from_price,12.1,67631.0,90.179,74.324
30,2023,MT,Montana,West,Mountain,,,,,,960.0,1083.0,11520.0,12996.0,975.5,11706.0,96.481,11294.06586,reconstructed,,,10.17,50.85,610.2,estimated_from_price,11.7,70804.0,91.014,76.782
31,2008,NE,Nebraska,Midwest,West North Central,6.550000190734863,6.157923698425293,6.55,6.550000190734863,13624.000396728516,506.0,626.0,6072.0,7512.0,512.6,6151.200000000001,89.501,5505.385512000001,reconstructed,80.4622641509434,965.5471698113208,11.11,55.55,666.5999999999999,estimated_from_price,,49693.0,89.575,71.591
31,2009,NE,Nebraska,Midwest,West North Central,7.25,6.858767032623291,7.25,7.25,15080.0,518.0,644.0,6216.0,7728.0,530.3,6363.599999999999,92.406,5880.348216,reconstructed,85.48736925609528,1025.8484310731433,9.34,46.7,560.4,estimated_from_price,,47357.0,90.645,71.492
31,2010,NE,Nebraska,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,542.0,669.0,6504.0,8028.0,535.6,6427.200000000001,95.476,6136.433472000001,reconstructed,93.97410563711692,1127.689267645403,8.95,44.75,537.0,estimated_from_price,12.9,48408.0,92.061,74.572
31,2011,NE,Nebraska,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,542.0,673.0,6504.0,8076.0,556.8,6681.599999999999,95.513,6381.796608,reconstructed,95.91818496632,1151.01821959584,8.84,44.2,530.4,estimated_from_price,13.1,50296.0,91.377,75.894
31,2012,NE,Nebraska,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,566.0,692.0,6792.0,8304.0,567.6,6811.200000000001,96.461,6570.151632,reconstructed,100.4635323933324,1205.5623887199886,8.68,43.4,520.8,estimated_from_price,13.0,50723.0,92.284,75.523
31,2013,NE,Nebraska,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,574.0,714.0,6888.0,8568.0,570.6,6847.200000000001,95.911,6567.217992000001,reconstructed,106.65394777030842,1279.847373243701,8.39,41.95,503.4,estimated_from_price,13.2,51440.0,91.812,73.539
31,2014,NE,Nebraska,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,597.0,742.0,7164.0,8904.0,567.8,6813.599999999999,96.98,6607.829279999999,reconstructed,106.33218134181526,1275.986176101783,8.77,43.85,526.1999999999999,estimated_from_price,12.4,52686.0,91.757,73.4
31,2015,NE,Nebraska,Midwest,West North Central,8.0,8.0,7.25,8.0,16640.0,611.0,750.0,7332.0,9000.0,560.4,6724.799999999999,97.115,6530.789519999999,reconstructed,101.95726485378276,1223.4871782453931,8.86,44.3,531.5999999999999,estimated_from_price,12.6,54996.0,91.166,75.41
31,2016,NE,Nebraska,Midwest,West North Central,9.0,9.0,7.25,9.0,18720.0,633.0,769.0,7596.0,9228.0,556.0,6672.0,96.175,6416.796,reconstructed,105.4702143867146,1265.642572640575,8.01,40.05,480.6,estimated_from_price,11.4,56927.0,90.767,74.314
31,2017,NE,Nebraska,Midwest,West North Central,9.0,9.0,7.25,9.0,18720.0,657.0,801.0,7884.0,9612.0,563.8,6765.599999999999,95.104,6434.356223999999,reconstructed,104.95646097719818,1259.4775317263782,9.01,45.05,540.6,estimated_from_price,10.8,59970.0,89.807,72.486
31,2018,NE,Nebraska,Midwest,West North Central,9.0,9.0,7.25,9.0,18720.0,679.0,830.0,8148.0,9960.0,570.0,6840.0,94.616,6471.7344,reconstructed,109.2721322637148,1311.2655871645777,8.54,42.7,512.4,estimated_from_price,11.0,59566.0,91.838,73.197
31,2019,NE,Nebraska,Midwest,West North Central,9.0,9.0,7.25,9.0,18720.0,714.0,859.0,8568.0,10308.0,577.0,6924.0,97.155,6727.0122,reconstructed,108.075264808285,1296.90317769942,7.9,39.5,474.0,estimated_from_price,9.9,63229.0,92.531,72.715
31,2020,NE,Nebraska,Midwest,West North Central,9.0,9.0,7.25,9.0,18720.0,,,,,602.0,7224.0,96.049,6938.5797600000005,reconstructed,109.3909831699509,1312.6917980394107,8.04,40.2,482.4,estimated_from_price,,,92.808,76.409
31,2021,NE,Nebraska,Midwest,West North Central,9.0,9.0,7.25,9.0,18720.0,761.0,912.0,9132.0,10944.0,835.57,10026.84,94.58,9483.385272,reconstructed,,,9.59,47.95,575.4,estimated_from_price,10.8,66817.0,91.956,75.61
31,2022,NE,Nebraska,Midwest,West North Central,9.0,9.0,7.25,9.0,18720.0,826.0,983.0,9912.0,11796.0,939.4,11272.8,93.861,10580.762808,reconstructed,,,12.83,64.15,769.8,estimated_from_price,11.2,69597.0,89.844,73.34
31,2023,NE,Nebraska,Midwest,West North Central,,,,,,874.0,1042.0,10488.0,12504.0,975.5,11706.0,96.547,11301.79182,reconstructed,,,13.1,65.5,786.0,estimated_from_price,10.5,74590.0,90.288,74.346
32,2008,NV,Nevada,West,Mountain,6.849999904632568,6.591420650482178,6.55,6.849999904632568,14247.999801635742,866.0,1011.0,10392.0,12132.0,512.6,6151.200000000001,96.146,5914.132752,reconstructed,113.67579066601814,1364.1094879922175,13.33,66.65,799.8,estimated_from_price,,56361.0,101.23,119.284
32,2009,NV,Nevada,West,Mountain,7.550000190734863,7.202876567840576,7.25,7.550000190734863,15704.000396728516,849.0,993.0,10188.0,11916.0,530.3,6363.599999999999,101.493,6458.608547999998,reconstructed,120.65653200016052,1447.8783840019262,13.18,65.9,790.8,estimated_from_price,,53341.0,103.054,111.315
32,2010,NV,Nevada,West,Mountain,8.25,7.902876853942871,7.25,8.25,17160.0,811.0,952.0,9732.0,11424.0,535.6,6427.200000000001,98.105,6305.404560000001,reconstructed,113.02733662157536,1356.3280394589044,12.25,61.25,735.0,estimated_from_price,14.9,51001.0,100.78,108.019
32,2011,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,800.0,936.0,9600.0,11232.0,556.8,6681.599999999999,99.415,6642.51264,reconstructed,104.09948149590863,1249.1937779509035,10.66,53.3,639.6,estimated_from_price,15.9,48927.0,102.211,106.7
32,2012,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,800.0,944.0,9600.0,11328.0,567.6,6811.200000000001,99.615,6784.97688,reconstructed,110.57549489488544,1326.9059387386253,10.14,50.7,608.4000000000001,estimated_from_price,16.4,49760.0,101.586,104.1
32,2013,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,815.0,952.0,9780.0,11424.0,570.6,6847.200000000001,97.536,6678.484992000001,reconstructed,109.94052023103788,1319.2862427724544,9.42,47.1,565.2,estimated_from_price,15.8,51230.0,99.84,101.797
32,2014,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,813.0,955.0,9756.0,11460.0,567.8,6813.599999999999,96.409,6568.923624,reconstructed,115.64403643289046,1387.7284371946855,11.44,57.2,686.4,estimated_from_price,15.2,51450.0,99.184,97.81
32,2015,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,838.0,980.0,10056.0,11760.0,560.4,6724.799999999999,96.031,6457.892688,reconstructed,116.47391273463444,1397.6869528156133,11.82,59.1,709.2,estimated_from_price,14.7,52431.0,98.592,98.742
32,2016,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,866.0,1003.0,10392.0,12036.0,556.0,6672.0,95.204,6352.010879999999,reconstructed,105.4808057473606,1265.769668968327,10.23,51.150000000000006,613.8000000000001,estimated_from_price,13.8,55180.0,97.191,97.795
32,2017,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,903.0,1051.0,10836.0,12612.0,563.8,6765.599999999999,99.586,6737.590415999999,reconstructed,102.2944061216535,1227.532873459842,8.82,44.1,529.2,estimated_from_price,13.0,58003.0,99.854,100.174
32,2018,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,963.0,1108.0,11556.0,13296.0,570.0,6840.0,95.695,6545.538,reconstructed,112.17748339894904,1346.1298007873884,9.24,46.2,554.4,estimated_from_price,12.9,58646.0,96.226,102.569
32,2019,NV,Nevada,West,Mountain,8.25,8.25,7.25,8.25,17160.0,1032.0,1168.0,12384.0,14016.0,577.0,6924.0,98.786,6839.942639999999,reconstructed,106.8290544809554,1281.9486537714647,9.5,47.5,570.0,estimated_from_price,12.5,63276.0,98.838,105.623
32,2020,NV,Nevada,West,Mountain,9.0,8.627049446105957,7.25,9.0,18720.0,,,,,602.0,7224.0,96.387,6962.99688,reconstructed,110.36197807537468,1324.343736904496,10.36,51.8,621.5999999999999,estimated_from_price,,,97.191,105.89
32,2021,NV,Nevada,West,Mountain,9.75,9.378082275390623,7.25,9.75,20280.0,1163.0,1311.0,13956.0,15732.0,835.57,10026.84,96.758,9701.7698472,reconstructed,,,9.72,48.6,583.2,estimated_from_price,14.1,66274.0,95.356,107.869
32,2022,NV,Nevada,West,Mountain,10.5,10.128082275390623,7.25,10.5,21840.0,1307.0,1461.0,15684.0,17532.0,939.4,11272.8,97.089,10944.648792,reconstructed,,,12.72,63.6,763.2,estimated_from_price,12.5,72333.0,96.339,111.728
32,2023,NV,Nevada,West,Mountain,,,,,,1425.0,1622.0,17100.0,19464.0,975.5,11706.0,96.828,11334.68568,reconstructed,,,16.97,84.85,1018.2,estimated_from_price,12.0,76364.0,97.861,113.316
33,2008,NH,New Hampshire,Northeast,New England,7.25,6.755327701568604,6.55,7.25,15080.0,812.0,914.0,9744.0,10968.0,512.6,6151.200000000001,98.727,6072.895224000002,reconstructed,96.65533452264746,1159.8640142717695,16.45,82.25,987.0,estimated_from_price,,63731.0,106.112,118.505
33,2009,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,825.0,918.0,9900.0,11016.0,530.3,6363.599999999999,98.277,6253.955172,reconstructed,102.1583271308388,1225.8999255700655,15.33,76.65,919.8,estimated_from_price,,60567.0,105.15,122.726
33,2010,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,843.0,951.0,10116.0,11412.0,535.6,6427.200000000001,98.312,6318.708864000001,reconstructed,102.11256014145482,1225.350721697458,14.46,72.30000000000001,867.6,estimated_from_price,8.3,61042.0,104.026,123.217
33,2011,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,839.0,939.0,10068.0,11268.0,556.8,6681.599999999999,99.747,6664.695551999999,reconstructed,102.27866624856276,1227.3439949827532,14.67,73.35,880.2,estimated_from_price,8.8,62647.0,103.462,119.454
33,2012,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,872.0,967.0,10464.0,11604.0,567.6,6811.200000000001,99.716,6791.856192,reconstructed,98.80222105145944,1185.6266526175134,13.74,68.7,824.4,estimated_from_price,10.0,63280.0,102.921,121.428
33,2013,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,883.0,995.0,10596.0,11940.0,570.6,6847.200000000001,99.348,6802.556256000001,reconstructed,102.65525014302408,1231.8630017162889,13.84,69.2,830.4,estimated_from_price,8.7,64230.0,102.79,123.591
33,2014,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,888.0,994.0,10656.0,11928.0,567.8,6813.599999999999,101.514,6916.757903999999,reconstructed,108.56787881683948,1302.8145458020738,16.27,81.35,976.2,estimated_from_price,9.2,66532.0,102.091,115.328
33,2015,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,895.0,1017.0,10740.0,12204.0,560.4,6724.799999999999,101.145,6801.798959999999,reconstructed,114.89674302223176,1378.760916266781,16.18,80.9,970.8,estimated_from_price,8.2,70303.0,103.98,119.65
33,2016,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,913.0,1026.0,10956.0,12312.0,556.0,6672.0,101.622,6780.21984,reconstructed,110.95175687703058,1331.421082524367,14.25,71.25,855.0,estimated_from_price,7.3,70936.0,105.096,112.567
33,2017,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,953.0,1072.0,11436.0,12864.0,563.8,6765.599999999999,101.773,6885.554088,reconstructed,114.952794183286,1379.433530199432,14.55,72.75,873.0,estimated_from_price,7.7,73381.0,105.78,119.647
33,2018,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,959.0,1090.0,11508.0,13080.0,570.0,6840.0,101.164,6919.6176000000005,reconstructed,122.27069618894514,1467.2483542673417,15.35,76.75,921.0,estimated_from_price,7.6,74991.0,103.549,108.631
33,2019,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,1001.0,1147.0,12012.0,13764.0,577.0,6924.0,100.672,6970.529280000001,reconstructed,120.04303392920816,1440.516407150498,15.75,78.75,945.0,estimated_from_price,7.3,77933.0,104.001,110.728
33,2020,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,,,,,602.0,7224.0,101.812,7354.89888,reconstructed,120.01448121863324,1440.1737746235988,14.66,73.3,879.6,estimated_from_price,,,105.269,115.815
33,2021,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,1141.0,1263.0,13692.0,15156.0,835.57,10026.84,102.117,10239.108202800002,reconstructed,,,16.31,81.55,978.6,estimated_from_price,7.2,88465.0,102.568,107.016
33,2022,NH,New Hampshire,Northeast,New England,7.25,7.25,7.25,7.25,15080.0,1231.0,1396.0,14772.0,16752.0,939.4,11272.8,104.593,11790.559704,reconstructed,,,20.51,102.55,1230.6,estimated_from_price,7.2,89992.0,107.847,121.469
33,2023,NH,New Hampshire,Northeast,New England,,,,,,1324.0,1517.0,15888.0,18204.0,975.5,11706.0,100.042,11710.91652,reconstructed,,,21.02,105.1,1261.2,estimated_from_price,7.2,96838.0,105.393,114.516
34,2008,NJ,New Jersey,Northeast,Middle Atlantic,7.150000095367432,7.150000095367432,6.55,7.150000095367432,14872.000198364258,935.0,1068.0,11220.0,12816.0,512.6,6151.200000000001,103.692,6378.302304,reconstructed,111.44187284164164,1337.3024740996996,15.21,76.05000000000001,912.6,estimated_from_price,,70378.0,107.565,153.355
34,2009,NJ,New Jersey,Northeast,Middle Atlantic,7.25,7.1941094398498535,7.25,7.25,15080.0,962.0,1108.0,11544.0,13296.0,530.3,6363.599999999999,104.486,6649.071096000001,reconstructed,110.29026347409297,1323.4831616891156,14.54,72.69999999999999,872.4,estimated_from_price,,68342.0,110.969,149.139
34,2010,NJ,New Jersey,Northeast,Middle Atlantic,7.25,7.25,7.25,7.25,15080.0,967.0,1114.0,11604.0,13368.0,535.6,6427.200000000001,100.122,6435.041184000001,reconstructed,121.13433617765224,1453.6120341318267,12.84,64.2,770.4,estimated_from_price,10.3,67681.0,108.796,150.35
34,2011,NJ,New Jersey,Northeast,Middle Atlantic,7.25,7.25,7.25,7.25,15080.0,985.0,1135.0,11820.0,13620.0,556.8,6681.599999999999,102.128,6823.784447999999,reconstructed,115.03361220982504,1380.4033465179004,11.78,58.9,706.8,estimated_from_price,10.4,67458.0,109.221,145.757
34,2012,NJ,New Jersey,Northeast,Middle Atlantic,7.25,7.25,7.25,7.25,15080.0,1012.0,1148.0,12144.0,13776.0,567.6,6811.200000000001,104.27,7102.038240000001,reconstructed,109.1021373336783,1309.2256480041397,11.09,55.45,665.4,estimated_from_price,10.8,69667.0,109.274,149.428
34,2013,NJ,New Jersey,Northeast,Middle Atlantic,7.25,7.25,7.25,7.25,15080.0,1035.0,1171.0,12420.0,14052.0,570.6,6847.200000000001,104.746,7172.168112000001,reconstructed,108.09858920941237,1297.1830705129482,10.89,54.45,653.4000000000001,estimated_from_price,11.4,70165.0,108.83,147.491
34,2014,NJ,New Jersey,Northeast,Middle Atlantic,8.25,8.25,7.25,8.25,17160.0,1070.0,1202.0,12840.0,14424.0,567.8,6813.599999999999,101.977,6948.304872,reconstructed,105.64649326557708,1267.7579191869252,9.69,48.45,581.4,estimated_from_price,11.1,71919.0,109.032,147.535
34,2015,NJ,New Jersey,Northeast,Middle Atlantic,8.380000114440918,8.380000114440918,7.25,8.380000114440918,17430.40023803711,1085.0,1214.0,13020.0,14568.0,560.4,6724.799999999999,103.792,6979.804415999999,reconstructed,110.0392525966261,1320.4710311595131,8.32,41.6,499.2000000000001,estimated_from_price,10.8,72222.0,108.973,145.268
34,2016,NJ,New Jersey,Northeast,Middle Atlantic,8.380000114440918,8.380000114440918,7.25,8.380000114440918,17430.40023803711,1125.0,1244.0,13500.0,14928.0,556.0,6672.0,103.487,6904.652639999999,reconstructed,108.58476435372064,1303.0171722446478,8.3,41.5,498.00000000000006,estimated_from_price,10.4,76126.0,109.059,145.621
34,2017,NJ,New Jersey,Northeast,Middle Atlantic,8.4399995803833,8.4399995803833,7.25,8.4399995803833,17555.199127197266,1151.0,1284.0,13812.0,15408.0,563.8,6765.599999999999,101.766,6885.080496,reconstructed,102.37526207170052,1228.5031448604063,9.14,45.7,548.4000000000001,estimated_from_price,10.0,80088.0,109.298,140.544
34,2018,NJ,New Jersey,Northeast,Middle Atlantic,8.600000381469727,8.600000381469727,7.25,8.600000381469727,17888.00079345703,1188.0,1336.0,14256.0,16032.0,570.0,6840.0,106.894,7311.5496,reconstructed,106.27744033799284,1275.329284055914,9.09,45.45,545.4,estimated_from_price,9.5,81740.0,111.019,141.403
34,2019,NJ,New Jersey,Northeast,Middle Atlantic,10.0,9.429726600646973,7.25,10.0,20800.0,1228.0,1376.0,14736.0,16512.0,577.0,6924.0,105.34,7293.741600000001,reconstructed,105.06862887380032,1260.8235464856036,9.73,48.650000000000006,583.8000000000001,estimated_from_price,9.2,85751.0,111.188,141.15
34,2020,NJ,New Jersey,Northeast,Middle Atlantic,11.0,11.0,7.25,11.0,22880.0,,,,,602.0,7224.0,105.502,7621.464479999999,reconstructed,109.5444621524,1314.5335458288,9.92,49.6,595.2,estimated_from_price,,,110.722,139.496
34,2021,NJ,New Jersey,Northeast,Middle Atlantic,12.0,12.0,7.25,12.0,24960.0,1318.0,1457.0,15816.0,17484.0,835.57,10026.84,101.826,10209.9300984,reconstructed,,,10.26,51.3,615.6,estimated_from_price,10.2,89296.0,109.157,134.884
34,2022,NJ,New Jersey,Northeast,Middle Atlantic,13.0,13.0,7.25,13.0,27040.0,1399.0,1555.0,16788.0,18660.0,939.4,11272.8,104.754,11808.708912,reconstructed,,,12.53,62.65,751.8,estimated_from_price,9.7,96346.0,108.759,135.688
34,2023,NJ,New Jersey,Northeast,Middle Atlantic,,,,,,1498.0,1667.0,17976.0,20004.0,975.5,11706.0,105.761,12380.38266,reconstructed,,,13.21,66.05000000000001,792.6,estimated_from_price,9.7,99781.0,108.941,134.093
35,2008,NM,New Mexico,West,Mountain,6.550000190734863,6.521994590759277,6.55,6.550000190734863,13624.000396728516,563.0,668.0,6756.0,8016.0,512.6,6151.200000000001,97.716,6010.7065920000005,reconstructed,63.24334100768109,758.920092092173,12.23,61.150000000000006,733.8000000000001,estimated_from_price,,43508.0,95.11,81.065
35,2009,NM,New Mexico,West,Mountain,7.5,7.5,7.25,7.5,15600.0,585.0,680.0,7020.0,8160.0,530.3,6363.599999999999,100.604,6402.036144,reconstructed,64.29932592781095,771.5919111337314,9.53,47.65,571.8,estimated_from_price,,43028.0,95.959,79.523
35,2010,NM,New Mexico,West,Mountain,7.5,7.5,7.25,7.5,15600.0,596.0,699.0,7152.0,8388.0,535.6,6427.200000000001,97.71,6280.01712,reconstructed,69.35063302456086,832.2075962947304,9.63,48.150000000000006,577.8000000000001,estimated_from_price,20.4,42090.0,94.51,78.057
35,2011,NM,New Mexico,West,Mountain,7.5,7.5,7.25,7.5,15600.0,618.0,729.0,7416.0,8748.0,556.8,6681.599999999999,98.65,6591.3984,reconstructed,73.57330523784606,882.8796628541527,9.14,45.7,548.4000000000001,estimated_from_price,21.5,41963.0,97.078,83.489
