state_fips,state_abbr,state_name,year,census_region,census_division,contract_rent_monthly,contract_rent_annual,electric_bill_monthly,electric_bill_annual,gas_bill_monthly,gas_bill_annual,tfp_national_annual,rpp_goods_index,food_reconstructed_annual,construction_flag_food,survival_line_nominal_main,min_wage_nominal,binding_min_wage,annualized_mw_income,mw_survival_gap_main,mw_survival_ratio_main,quality_flag
35,NM,New Mexico,2011,West,Mountain,618.0,7416.0,73.57330523784606,882.8796628541527,45.7,548.4000000000001,6681.599999999999,98.65,6591.3984,reconstructed,15438.678062854153,7.5,7.5,15600.0,161.3219371458472,1.0104492066282535,ok
35,NM,New Mexico,2012,West,Mountain,633.0,7596.0,74.61509486807381,895.3811384168857,43.45,521.4,6811.200000000001,99.107,6750.375984000001,reconstructed,15763.157122416887,7.5,7.5,15600.0,-163.15712241688743,0.9896494641809501,ok
35,NM,New Mexico,2013,West,Mountain,651.0,7812.0,76.56424274296546,918.7709129155857,44.6,535.2,6847.200000000001,97.562,6680.265264000001,reconstructed,15946.236176915589,7.5,7.5,15600.0,-346.23617691558866,0.9782872790121587,ok
35,NM,New Mexico,2014,West,Mountain,655.0,7860.0,77.79221152464434,933.506538295732,50.650000000000006,607.8000000000001,6813.599999999999,97.105,6616.34628,reconstructed,16017.652818295732,7.5,7.5,15600.0,-417.6528182957318,0.9739254669186812,ok
35,NM,New Mexico,2015,West,Mountain,662.0,7944.0,79.23118193775231,950.7741832530278,43.150000000000006,517.8000000000001,6724.799999999999,98.406,6617.606688,reconstructed,16030.180871253027,7.5,7.5,15600.0,-430.18087125302736,0.9731643158172674,ok
35,NM,New Mexico,2016,West,Mountain,682.0,8184.0,75.9604723040426,911.5256676485112,40.25,483.00000000000006,6672.0,97.973,6536.75856,reconstructed,16115.284227648512,7.5,7.5,15600.0,-515.2842276485117,0.9680251232079138,ok
35,NM,New Mexico,2017,West,Mountain,697.0,8364.0,79.16178038228246,949.9413645873894,46.1,553.2,6765.599999999999,100.796,6819.454175999999,reconstructed,16686.59554058739,7.5,7.5,15600.0,-1086.5955405873901,0.934882131112699,ok
35,NM,New Mexico,2018,West,Mountain,707.0,8484.0,81.07768691260573,972.9322429512688,39.45,473.4,6840.0,96.247,6583.294800000001,reconstructed,16513.62704295127,7.5,7.5,15600.0,-913.6270429512697,0.9446743564829845,ok
35,NM,New Mexico,2019,West,Mountain,737.0,8844.0,80.03551241631158,960.4261489957388,32.0,384.0,6924.0,99.274,6873.73176,reconstructed,17062.157908995738,7.5,7.5,15600.0,-1462.1579089957377,0.9143040454323283,ok
35,NM,New Mexico,2020,West,Mountain,,,86.65770673613832,1039.89248083366,35.2,422.4,7224.0,97.038,7010.02512,reconstructed,,9.0,9.0,18720.0,,,acs_2020_missing
35,NM,New Mexico,2021,West,Mountain,777.0,9324.0,,,48.85,586.1999999999999,10026.84,96.839,9709.8915876,reconstructed,,10.5,10.5,21840.0,,,ok
35,NM,New Mexico,2022,West,Mountain,816.0,9792.0,,,62.55,750.6,11272.8,97.711,11014.765608,reconstructed,,11.5,11.5,23920.0,,,ok
35,NM,New Mexico,2023,West,Mountain,915.0,10980.0,,,58.3,699.6,11706.0,97.417,11403.63402,reconstructed,,,,,,,ok
36,NY,New York,2008,Northeast,Middle Atlantic,837.0,10044.0,108.47760801045428,1301.7312961254513,83.9,1006.8,6151.200000000001,112.058,6892.911696000002,reconstructed,19245.442992125452,7.150000095367432,7.150000095367432,14872.000198364258,-4373.4427937611945,0.7727543712269626,ok
36,NY,New York,2009,Northeast,Middle Atlantic,877.0,10524.0,101.7254536419384,1220.7054437032607,75.25,903.0,6363.599999999999,109.508,6968.651088,reconstructed,19616.35653170326,7.25,7.25,15080.0,-4536.356531703259,0.7687462233686587,ok
36,NY,New York,2010,Northeast,Middle Atlantic,903.0,10836.0,114.40210061487444,1372.8252073784931,70.19999999999999,842.4,6427.200000000001,108.215,6955.19448,reconstructed,20006.419687378493,7.25,7.25,15080.0,-4926.419687378493,0.7537580554462507,ok
36,NY,New York,2011,Northeast,Middle Atlantic,941.0,11292.0,111.58963125938772,1339.0755751126526,68.55000000000001,822.6,6681.599999999999,107.92,7210.782719999999,reconstructed,20664.45829511265,7.25,7.25,15080.0,-5584.45829511265,0.7297553985998544,ok
36,NY,New York,2012,Northeast,Middle Atlantic,965.0,11580.0,106.14325306601016,1273.719036792122,64.85000000000001,778.2,6811.200000000001,108.582,7395.737184,reconstructed,21027.65622079212,7.25,7.25,15080.0,-5947.65622079212,0.7171507771317336,ok
36,NY,New York,2013,Northeast,Middle Atlantic,992.0,11904.0,113.16272962518066,1357.952755502168,62.45,749.4,6847.200000000001,107.37,7351.838640000002,reconstructed,21363.19139550217,8.0,8.0,16640.0,-4723.19139550217,0.7789098403857114,ok
36,NY,New York,2014,Northeast,Middle Atlantic,1030.0,12360.0,118.62683201195884,1423.5219841435062,62.7,752.4,6813.599999999999,107.739,7340.904504,reconstructed,21876.826488143506,8.75,8.75,18200.0,-3676.826488143506,0.8319305366280516,ok
36,NY,New York,2015,Northeast,Middle Atlantic,1058.0,12696.0,111.31584532132652,1335.7901438559184,56.0,672.0,6724.799999999999,108.129,7271.458992,reconstructed,21975.24913585592,9.0,9.0,18720.0,-3255.24913585592,0.8518674752795183,ok
36,NY,New York,2016,Northeast,Middle Atlantic,1086.0,13032.0,104.57633605711516,1254.916032685382,54.2,650.4,6672.0,107.952,7202.5574400000005,reconstructed,22139.873472685384,9.699999809265137,9.699999809265137,20175.999603271484,-1963.8738694138992,0.9112969696129118,ok
36,NY,New York,2017,Northeast,Middle Atlantic,1116.0,13392.0,103.2175538190938,1238.6106458291256,60.2,722.4,6765.599999999999,108.293,7326.671208000001,reconstructed,22679.681853829126,10.399999618530272,10.399999618530272,21631.99920654297,-1047.6826472861576,0.9538052317471433,ok
36,NY,New York,2018,Northeast,Middle Atlantic,1158.0,13896.0,111.93098152954116,1343.171778354494,61.85,742.1999999999999,6840.0,106.808,7305.667200000001,reconstructed,23287.038978354496,11.100000381469728,11.100000381469728,23088.00079345703,-199.03818489746482,0.9914528341244899,ok
36,NY,New York,2019,Northeast,Middle Atlantic,1190.0,14280.0,103.60448857929993,1243.253862951599,63.05,756.5999999999999,6924.0,105.123,7278.716520000001,reconstructed,23558.5703829516,11.800000190734863,11.800000190734863,24544.00039672852,985.4300137769205,1.0418289394372604,ok
36,NY,New York,2020,Northeast,Middle Atlantic,,,110.4732495280531,1325.6789943366373,64.0,768.0,7224.0,105.699,7635.695759999999,reconstructed,,12.5,12.5,26000.0,,,acs_2020_missing
36,NY,New York,2021,Northeast,Middle Atlantic,1274.0,15288.0,,,68.89999999999999,826.8,10026.84,101.724,10199.702721600002,reconstructed,,13.199999809265137,13.199999809265137,27455.999603271484,,,ok
36,NY,New York,2022,Northeast,Middle Atlantic,1354.0,16248.0,,,81.7,980.4,11272.8,104.391,11767.788648,reconstructed,,14.199999809265137,14.199999809265137,29535.999603271484,,,ok
36,NY,New York,2023,Northeast,Middle Atlantic,1406.0,16872.0,,,84.5,1014.0,11706.0,105.118,12305.11308,reconstructed,,,,,,,ok
37,NC,North Carolina,2008,South,South Atlantic,546.0,6552.0,106.61197909195016,1279.3437491034017,82.89999999999999,994.8,6151.200000000001,96.613,5942.858856000001,reconstructed,14769.002605103402,6.550000190734863,6.550000190734863,13624.000396728516,-1145.0022083748863,0.9224726111173389,ok
37,NC,North Carolina,2009,South,South Atlantic,568.0,6816.0,112.29612531228332,1347.5535037473996,71.25,855.0,6363.599999999999,94.282,5999.729351999999,reconstructed,15018.282855747399,7.25,7.25,15080.0,61.71714425260143,1.0041094674301585,ok
37,NC,North Carolina,2010,South,South Atlantic,564.0,6768.0,125.20274166137068,1502.432899936448,62.5,750.0,6427.200000000001,96.915,6228.9208800000015,reconstructed,15249.35377993645,7.25,7.25,15080.0,-169.35377993644943,0.9888943635002246,ok
37,NC,North Carolina,2011,South,South Atlantic,578.0,6936.0,118.09375588523726,1417.125070622847,62.75,753.0,6681.599999999999,96.359,6438.322944,reconstructed,15544.448014622847,7.25,7.25,15080.0,-464.44801462284704,0.9701212925550051,ok
37,NC,North Carolina,2012,South,South Atlantic,606.0,7272.0,117.4525463915024,1409.4305566980288,60.95,731.4,6811.200000000001,95.556,6508.510272,reconstructed,15921.340828698028,7.25,7.25,15080.0,-841.3408286980284,0.9471564086372976,ok
37,NC,North Carolina,2013,South,South Atlantic,619.0,7428.0,120.5181881024116,1446.2182572289391,59.15,709.8,6847.200000000001,96.004,6573.5858880000005,reconstructed,16157.60414522894,7.25,7.25,15080.0,-1077.6041452289392,0.933306687331665,ok
37,NC,North Carolina,2014,South,South Atlantic,632.0,7584.0,126.08766727175892,1513.052007261107,59.400000000000006,712.8000000000001,6813.599999999999,95.71,6521.296559999999,reconstructed,16331.148567261105,7.25,7.25,15080.0,-1251.1485672611052,0.9233888197080473,ok
37,NC,North Carolina,2015,South,South Atlantic,648.0,7776.0,125.51498474953372,1506.1798169944043,57.85,694.2,6724.799999999999,94.962,6386.004575999999,reconstructed,16362.384392994405,7.25,7.25,15080.0,-1282.384392994405,0.9216260685365966,ok
37,NC,North Carolina,2016,South,South Atlantic,670.0,8040.0,121.43603045409566,1457.232365449148,56.55,678.6,6672.0,95.864,6396.04608,reconstructed,16571.878445449147,7.25,7.25,15080.0,-1491.878445449147,0.9099752963817547,ok
37,NC,North Carolina,2017,South,South Atlantic,698.0,8376.0,113.97709927802914,1367.7251913363498,66.44999999999999,797.4,6765.599999999999,95.682,6473.461391999999,reconstructed,17014.58658333635,7.25,7.25,15080.0,-1934.5865833363496,0.8862983491334997,ok
37,NC,North Carolina,2018,South,South Atlantic,723.0,8676.0,125.16674285011054,1502.0009142013264,60.55,726.5999999999999,6840.0,95.705,6546.222,reconstructed,17450.822914201326,7.25,7.25,15080.0,-2370.822914201326,0.8641426294990381,ok
37,NC,North Carolina,2019,South,South Atlantic,755.0,9060.0,123.24586974072912,1478.9504368887497,64.4,772.8000000000001,6924.0,95.665,6623.8446,reconstructed,17935.59503688875,7.25,7.25,15080.0,-2855.5950368887497,0.8407861556298774,ok
37,NC,North Carolina,2020,South,South Atlantic,,,118.43774511390892,1421.2529413669072,66.15,793.8000000000001,7224.0,95.404,6891.98496,reconstructed,,7.25,7.25,15080.0,,,acs_2020_missing
37,NC,North Carolina,2021,South,South Atlantic,850.0,10200.0,,,70.6,847.1999999999999,10026.84,96.231,9648.9284004,reconstructed,,7.25,7.25,15080.0,,,ok
37,NC,North Carolina,2022,South,South Atlantic,945.0,11340.0,,,86.0,1032.0,11272.8,95.56,10772.28768,reconstructed,,7.25,7.25,15080.0,,,ok
37,NC,North Carolina,2023,South,South Atlantic,1062.0,12744.0,,,86.64999999999999,1039.8,11706.0,96.793,11330.58858,reconstructed,,,,,,,ok
38,ND,North Dakota,2008,Midwest,West North Central,468.0,5616.0,83.67528338980215,1004.1034006776258,51.7,620.4,6151.200000000001,84.975,5226.9822,reconstructed,12467.485600677626,6.550000190734863,6.550000190734863,13624.000396728516,1156.5147960508893,1.0927624729711363,ok
38,ND,North Dakota,2009,Midwest,West North Central,490.0,5880.0,87.16836296953271,1046.0203556343924,42.3,507.6,6363.599999999999,90.035,5729.467259999999,reconstructed,13163.087615634393,7.25,7.25,15080.0,1916.912384365607,1.145627867893913,ok
38,ND,North Dakota,2010,Midwest,West North Central,521.0,6252.0,91.1565959680442,1093.8791516165302,40.4,484.8,6427.200000000001,94.872,6097.613184000001,reconstructed,13928.29233561653,7.25,7.25,15080.0,1151.7076643834698,1.0826883609728952,ok
38,ND,North Dakota,2011,Midwest,West North Central,546.0,6552.0,98.45960649617926,1181.515277954151,40.5,486.0,6681.599999999999,94.861,6338.232576,reconstructed,14557.747853954152,7.25,7.25,15080.0,522.2521460458483,1.0358745151575073,ok
38,ND,North Dakota,2012,Midwest,West North Central,576.0,6912.0,98.85009151975338,1186.2010982370405,37.15,445.8,6811.200000000001,95.65,6514.912800000001,reconstructed,15058.913898237042,7.25,7.25,15080.0,21.086101762957696,1.0014002405422762,ok
38,ND,North Dakota,2013,Midwest,West North Central,622.0,7464.0,109.84659355038652,1318.1591226046382,37.15,445.8,6847.200000000001,95.604,6546.197088000001,reconstructed,15774.156210604639,7.25,7.25,15080.0,-694.1562106046385,0.9559940828950348,ok
38,ND,North Dakota,2014,Midwest,West North Central,644.0,7728.0,113.388501572864,1360.662018874368,44.3,531.5999999999999,6813.599999999999,97.361,6633.789096,reconstructed,16254.051114874368,7.25,7.25,15080.0,-1174.051114874368,0.927768707839243,ok
38,ND,North Dakota,2015,Midwest,West North Central,702.0,8424.0,104.95597589239328,1259.4717107087197,40.75,489.0,6724.799999999999,97.317,6544.373615999999,reconstructed,16716.845326708717,7.25,7.25,15080.0,-1636.845326708717,0.9020840777838921,ok
38,ND,North Dakota,2016,Midwest,West North Central,709.0,8508.0,106.2786297769977,1275.3435573239724,36.05,432.6,6672.0,96.031,6407.188320000001,reconstructed,16623.131877323973,7.25,7.25,15080.0,-1543.1318773239727,0.9071696062624037,ok
38,ND,North Dakota,2017,Midwest,West North Central,693.0,8316.0,109.3792614769934,1312.5511377239206,38.2,458.4,6765.599999999999,94.65,6403.640399999999,reconstructed,16490.59153772392,7.25,7.25,15080.0,-1410.5915377239216,0.9144608284974466,ok
38,ND,North Dakota,2018,Midwest,West North Central,739.0,8868.0,114.5997780077854,1375.1973360934248,36.0,432.0,6840.0,94.036,6432.0624,reconstructed,17107.259736093423,7.25,7.25,15080.0,-2027.2597360934233,0.8814971089837229,ok
38,ND,North Dakota,2019,Midwest,West North Central,726.0,8712.0,114.26794238490749,1371.2153086188896,35.0,420.0,6924.0,96.573,6686.71452,reconstructed,17189.92982861889,7.25,7.25,15080.0,-2109.9298286188896,0.8772577986266038,ok
38,ND,North Dakota,2020,Midwest,West North Central,,,113.26125702999867,1359.135084359984,34.1,409.2000000000001,7224.0,96.4,6963.936000000001,reconstructed,,7.25,7.25,15080.0,,,acs_2020_missing
38,ND,North Dakota,2021,Midwest,West North Central,752.0,9024.0,,,45.55,546.5999999999999,10026.84,94.199,9445.1830116,reconstructed,,7.25,7.25,15080.0,,,ok
38,ND,North Dakota,2022,Midwest,West North Central,782.0,9384.0,,,54.5,654.0,11272.8,94.057,10602.857496,reconstructed,,7.25,7.25,15080.0,,,ok
38,ND,North Dakota,2023,Midwest,West North Central,832.0,9984.0,,,48.8,585.6,11706.0,96.996,11354.35176,reconstructed,,,,,,,ok
39,OH,Ohio,2008,Midwest,East North Central,524.0,6288.0,91.50243058699932,1098.0291670439915,72.64999999999999,871.8,6151.200000000001,92.25,5674.482000000001,reconstructed,13932.31116704399,7.0,7.0,14560.0,627.6888329560097,1.0450527428960077,ok
39,OH,Ohio,2009,Midwest,East North Central,528.0,6336.0,93.64759832524418,1123.77117990293,63.4,760.8,6363.599999999999,93.962,5979.365832,reconstructed,14199.937011902928,7.300000190734863,7.300000190734863,15184.000396728516,984.0633848255875,1.0693005457700768,ok
39,OH,Ohio,2010,Midwest,East North Central,541.0,6492.0,105.28468111708511,1263.4161734050217,55.650000000000006,667.8000000000001,6427.200000000001,94.441,6069.911952,reconstructed,14493.128125405021,7.300000190734863,7.300000190734863,15184.000396728516,690.8722713234947,1.0476689549244007,ok
39,OH,Ohio,2011,Midwest,East North Central,545.0,6540.0,104.85601341845144,1258.272161021417,53.9,646.8,6681.599999999999,94.721,6328.878336,reconstructed,14773.950497021417,7.400000095367432,7.400000095367432,15392.000198364258,618.0497013428412,1.0418337465979357,ok
39,OH,Ohio,2012,Midwest,East North Central,560.0,6720.0,105.22530080439267,1262.7036096527122,49.55,594.6,6811.200000000001,96.238,6554.962656000001,reconstructed,15132.266265652712,7.699999809265137,7.699999809265137,16015.999603271484,883.7333376187726,1.058400593943068,ok
39,OH,Ohio,2013,Midwest,East North Central,569.0,6828.0,107.0744859270843,1284.8938311250115,47.3,567.6,6847.200000000001,96.956,6638.771232000001,reconstructed,15319.265063125013,7.849999904632568,7.849999904632568,16327.999801635742,1008.7347385107296,1.0658474629399066,ok
39,OH,Ohio,2014,Midwest,East North Central,579.0,6948.0,112.6240289729742,1351.4883476756902,50.8,609.6,6813.599999999999,97.217,6623.977512,reconstructed,15533.065859675691,7.949999809265137,7.949999809265137,16535.999603271484,1002.9337435957932,1.064567661829043,ok
39,OH,Ohio,2015,Midwest,East North Central,596.0,7152.0,112.24678358127,1346.9614029752402,47.55,570.6,6724.799999999999,96.66,6500.191679999999,reconstructed,15569.753082975241,8.100000381469727,8.100000381469727,16848.00079345703,1278.24771048179,1.08209813628191,ok
39,OH,Ohio,2016,Midwest,East North Central,614.0,7368.0,111.15242489696664,1333.8290987635996,45.15,541.8,6672.0,96.145,6414.7944,reconstructed,15658.423498763597,8.100000381469727,8.100000381469727,16848.00079345703,1189.577294693434,1.0759704381981599,ok
39,OH,Ohio,2017,Midwest,East North Central,627.0,7524.0,106.132548940326,1273.590587283912,48.6,583.2,6765.599999999999,95.314,6448.563983999999,reconstructed,15829.354571283913,8.149999618530273,8.149999618530273,16951.99920654297,1122.6446352590556,1.0709216936296095,ok
39,OH,Ohio,2018,Midwest,East North Central,641.0,7692.0,114.8040073677882,1377.6480884134585,45.5,546.0,6840.0,97.307,6655.7988,reconstructed,16271.446888413459,8.300000190734863,8.300000190734863,17264.000396728516,992.5535083150571,1.0609997079621625,ok
39,OH,Ohio,2019,Midwest,East North Central,662.0,7944.0,108.15335861240936,1297.840303348912,47.9,574.8,6924.0,95.844,6636.23856,reconstructed,16452.878863348913,8.550000190734863,8.550000190734863,17784.000396728516,1331.1215333796026,1.0809050832036977,ok
39,OH,Ohio,2020,Midwest,East North Central,,,107.29843454353266,1287.581214522392,47.65,571.8,7224.0,93.876,6781.60224,reconstructed,,8.699999809265137,8.699999809265137,18095.999603271484,,,acs_2020_missing
39,OH,Ohio,2021,Midwest,East North Central,716.0,8592.0,,,55.4,664.8,10026.84,94.46,9471.353064,reconstructed,,8.800000190734863,8.800000190734863,18304.00039672852,,,ok
39,OH,Ohio,2022,Midwest,East North Central,765.0,9180.0,,,65.35,784.2,11272.8,92.352,10410.656256,reconstructed,,9.300000190734863,9.300000190734863,19344.00039672852,,,ok
39,OH,Ohio,2023,Midwest,East North Central,822.0,9864.0,,,68.35,820.2,11706.0,94.152,11021.43312,reconstructed,,,,,,,ok
40,OK,Oklahoma,2008,South,West South Central,462.0,5544.0,101.3944971167161,1216.7339654005932,61.6,739.2,6151.200000000001,96.747,5951.101464000001,reconstructed,13451.035429400596,6.550000190734863,6.550000190734863,13624.000396728516,172.96496732792002,1.012858858950729,ok
40,OK,Oklahoma,2009,South,West South Central,481.0,5772.0,93.12973051022688,1117.5567661227226,56.95,683.4000000000001,6363.599999999999,94.178,5993.111207999999,reconstructed,13566.067974122721,7.25,7.25,15080.0,1513.9320258772786,1.1115969659569085,ok
40,OK,Oklahoma,2010,South,West South Central,499.0,5988.0,108.60828039732964,1303.2993647679557,55.6,667.1999999999999,6427.200000000001,96.998,6234.255456000001,reconstructed,14192.754820767957,7.25,7.25,15080.0,887.2451792320426,1.0625139509867214,ok
40,OK,Oklahoma,2011,South,West South Central,509.0,6108.0,115.61290841117234,1387.3549009340682,51.6,619.2,6681.599999999999,96.304,6434.648064,reconstructed,14549.20296493407,7.25,7.25,15080.0,530.7970350659307,1.0364828943788356,ok
40,OK,Oklahoma,2012,South,West South Central,528.0,6336.0,107.59925587865392,1291.191070543847,55.5,666.0,6811.200000000001,95.243,6487.191216000001,reconstructed,14780.382286543849,7.25,7.25,15080.0,299.61771345615125,1.020271310149327,ok
40,OK,Oklahoma,2013,South,West South Central,546.0,6552.0,110.4659793091894,1325.5917517102728,48.55,582.6,6847.200000000001,96.01,6573.996720000001,reconstructed,15034.188471710275,7.25,7.25,15080.0,45.811528289725175,1.0030471567105819,ok
40,OK,Oklahoma,2014,South,West South Central,566.0,6792.0,114.1674832627046,1370.0097991524551,50.5,606.0,6813.599999999999,95.981,6539.761415999999,reconstructed,15307.771215152454,7.25,7.25,15080.0,-227.7712151524538,0.9851205500819744,ok
40,OK,Oklahoma,2015,South,West South Central,590.0,7080.0,110.8698031290375,1330.43763754845,51.2,614.4,6724.799999999999,94.964,6386.139072,reconstructed,15410.97670954845,7.25,7.25,15080.0,-330.97670954844943,0.9785233138829299,ok
40,OK,Oklahoma,2016,South,West South Central,590.0,7080.0,111.48643007705466,1337.837160924656,52.85,634.2,6672.0,95.757,6388.90704,reconstructed,15440.944200924656,7.25,7.25,15080.0,-360.9442009246559,0.9766242144115098,ok
40,OK,Oklahoma,2017,South,West South Central,620.0,7440.0,110.26737154542212,1323.2084585450657,57.0,684.0,6765.599999999999,95.509,6461.756904,reconstructed,15908.965362545066,7.25,7.25,15080.0,-828.9653625450665,0.9478931945821741,ok
40,OK,Oklahoma,2018,South,West South Central,631.0,7572.0,117.28324589136042,1407.398950696325,46.25,555.0,6840.0,93.403,6388.7652,reconstructed,15923.164150696324,7.25,7.25,15080.0,-843.1641506963242,0.9470479521082213,ok
40,OK,Oklahoma,2019,South,West South Central,644.0,7728.0,113.93405155953296,1367.2086187143957,47.0,564.0,6924.0,95.038,6580.43112,reconstructed,16239.639738714397,7.25,7.25,15080.0,-1159.639738714397,0.9285920280639058,ok
40,OK,Oklahoma,2020,South,West South Central,,,109.06679497824996,1308.8015397389995,45.55,546.5999999999999,7224.0,94.515,6827.7636,reconstructed,,7.25,7.25,15080.0,,,acs_2020_missing
40,OK,Oklahoma,2021,South,West South Central,689.0,8268.0,,,51.55,618.6,10026.84,95.813,9607.0162092,reconstructed,,7.25,7.25,15080.0,,,ok
40,OK,Oklahoma,2022,South,West South Central,744.0,8928.0,,,73.89999999999999,886.8,11272.8,93.62,10553.59536,reconstructed,,7.25,7.25,15080.0,,,ok
40,OK,Oklahoma,2023,South,West South Central,802.0,9624.0,,,75.3,903.6,11706.0,93.342,10926.61452,reconstructed,,,,,,,ok
41,OR,Oregon,2008,West,Pacific,674.0,8088.0,87.15978451868266,1045.9174142241918,69.45,833.4000000000001,6151.200000000001,95.308,5862.585696000001,reconstructed,15829.903110224193,7.949999809265137,7.949999809265137,16535.999603271484,706.096493047291,1.044605231512203,ok
41,OR,Oregon,2009,West,Pacific,704.0,8448.0,88.2257250474522,1058.7087005694264,72.6,871.1999999999999,6363.599999999999,101.604,6465.672144,reconstructed,16843.580844569427,8.399999618530273,8.399999618530273,17471.99920654297,628.4183619735413,1.0373090714956938,ok
41,OR,Oregon,2010,West,Pacific,705.0,8460.0,85.51509158156729,1026.1810989788075,62.45,749.4,6427.200000000001,99.682,6406.761504000001,reconstructed,16642.34260297881,8.399999618530273,8.399999618530273,17471.99920654297,829.656603564159,1.0498521526299824,ok
41,OR,Oregon,2011,West,Pacific,723.0,8676.0,94.50796659139098,1134.0955990966918,58.8,705.6,6681.599999999999,99.789,6667.501824,reconstructed,17183.197423096688,8.5,8.5,17680.0,496.802576903312,1.028912114821863,ok
41,OR,Oregon,2012,West,Pacific,740.0,8880.0,93.79670377396936,1125.5604452876323,56.1,673.2,6811.200000000001,100.279,6830.203248000002,reconstructed,17508.963693287635,8.800000190734863,8.800000190734863,18304.00039672852,795.0367034408846,1.0454074105908207,ok
41,OR,Oregon,2013,West,Pacific,769.0,9228.0,96.576080448929,1158.912965387148,54.2,650.4,6847.200000000001,98.463,6741.958536,reconstructed,17779.27150138715,8.949999809265137,8.949999809265137,18615.999603271484,836.728101884335,1.0470620014897154,ok
41,OR,Oregon,2014,West,Pacific,795.0,9540.0,97.29315097819774,1167.517811738373,58.6,703.2,6813.599999999999,99.041,6748.257576,reconstructed,18158.975387738374,9.100000381469728,9.100000381469728,18928.00079345703,769.0254057186576,1.0423496033943596,ok
41,OR,Oregon,2015,West,Pacific,824.0,9888.0,96.24314279679244,1154.9177135615091,62.45,749.4,6724.799999999999,99.119,6665.554512,reconstructed,18457.87222556151,9.25,9.25,19240.0,782.1277744384897,1.042373669341765,ok
41,OR,Oregon,2016,West,Pacific,898.0,10776.0,96.712247937739,1160.546975252868,58.35,700.2,6672.0,100.373,6696.88656,reconstructed,19333.633535252866,9.75,9.75,20280.0,946.3664647471342,1.0489492294876457,ok
41,OR,Oregon,2017,West,Pacific,935.0,11220.0,103.2565050721833,1239.0780608661996,52.95,635.4,6765.599999999999,100.226,6780.890255999999,reconstructed,19875.3683168662,10.25,10.25,21320.0,1444.6316831338008,1.0726845238841631,ok
41,OR,Oregon,2018,West,Pacific,989.0,11868.0,98.9972803729774,1187.967364475729,53.25,639.0,6840.0,104.576,7152.9984,reconstructed,20847.965764475728,10.75,10.75,22360.0,1512.034235524272,1.0725267036892745,ok
41,OR,Oregon,2019,West,Pacific,1063.0,12756.0,100.34690586464814,1204.1628703757776,49.85,598.2,6924.0,104.457,7232.60268,reconstructed,21790.96555037578,11.25,11.25,23400.0,1609.0344496242215,1.0738395205987774,ok
41,OR,Oregon,2020,West,Pacific,,,102.32054865067794,1227.8465838081352,54.55,654.6,7224.0,104.552,7552.83648,reconstructed,,12.0,12.0,24960.0,,,acs_2020_missing
41,OR,Oregon,2021,West,Pacific,1150.0,13800.0,,,58.8,705.6,10026.84,106.468,10675.3760112,reconstructed,,12.75,12.75,26520.0,,,ok
41,OR,Oregon,2022,West,Pacific,1235.0,14820.0,,,64.15,769.8,11272.8,109.126,12301.555728,reconstructed,,13.5,13.5,28080.0,,,ok
41,OR,Oregon,2023,West,Pacific,1325.0,15900.0,,,78.85,946.2,11706.0,104.778,12265.312680000005,reconstructed,,,,,,,ok
42,PA,Pennsylvania,2008,Northeast,Middle Atlantic,584.0,7008.0,97.753370353833,1173.040444245996,81.1,973.2,6151.200000000001,101.813,6262.721256000001,reconstructed,15416.961700245998,7.150000095367432,7.150000095367432,14872.000198364258,-544.9615018817403,0.9646518222930368,ok
